UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1473023405,9/4/2016 12:00:00 AM,11:10:05,550.48,59,30.47,94,58.02,9.0,06:08:00,18:35:00
1473023705,9/4/2016 12:00:00 AM,11:15:05,446.14,59,30.47,95,63.32,9.0,06:08:00,18:35:00
1473024305,9/4/2016 12:00:00 AM,11:25:05,640.51,60,30.47,94,1.64,4.5,06:08:00,18:35:00
1473024910,9/4/2016 12:00:00 AM,11:35:10,1207.12,59,30.47,94,59.99,4.5,06:08:00,18:35:00
1473025204,9/4/2016 12:00:00 AM,11:40:04,536.0,60,30.48,93,16.32,7.87,06:08:00,18:35:00
1473025506,9/4/2016 12:00:00 AM,11:45:06,1475.4,60,30.48,91,6.55,6.75,06:08:00,18:35:00
1473026103,9/4/2016 12:00:00 AM,11:55:03,654.34,61,30.47,90,357.42,6.75,06:08:00,18:35:00
1473026404,9/4/2016 12:00:00 AM,12:00:04,805.75,61,30.47,90,36.94,3.37,06:08:00,18:35:00
1473026704,9/4/2016 12:00:00 AM,12:05:04,647.32,61,30.47,90,43.14,7.87,06:08:00,18:35:00
1473027007,9/4/2016 12:00:00 AM,12:10:07,415.06,61,30.47,92,36.96,6.75,06:08:00,18:35:00
1473027304,9/4/2016 12:00:00 AM,12:15:04,1601.26,61,30.47,93,3.56,9.0,06:08:00,18:35:00
1473027608,9/4/2016 12:00:00 AM,12:20:08,585.8,61,30.47,94,39.73,5.62,06:08:00,18:35:00
1473027905,9/4/2016 12:00:00 AM,12:25:05,1265.47,61,30.47,92,10.97,5.62,06:08:00,18:35:00
1473028204,9/4/2016 12:00:00 AM,12:30:04,781.09,62,30.47,91,39.69,11.25,06:08:00,18:35:00
1473028504,9/4/2016 12:00:00 AM,12:35:04,988.64,62,30.47,90,19.61,9.0,06:08:00,18:35:00
1473028817,9/4/2016 12:00:00 AM,12:40:17,801.33,61,30.47,90,33.62,6.75,06:08:00,18:35:00
1473029106,9/4/2016 12:00:00 AM,12:45:06,390.29,61,30.47,93,19.1,4.5,06:08:00,18:35:00
1473029408,9/4/2016 12:00:00 AM,12:50:08,418.5,61,30.46,96,1.84,9.0,06:08:00,18:35:00
1473029705,9/4/2016 12:00:00 AM,12:55:05,276.19,59,30.46,96,30.13,4.5,06:08:00,18:35:00
1473030004,9/4/2016 12:00:00 AM,13:00:04,223.03,59,30.46,97,11.44,2.25,06:08:00,18:35:00
1473030312,9/4/2016 12:00:00 AM,13:05:12,309.7,59,30.46,98,16.85,10.12,06:08:00,18:35:00
1473030608,9/4/2016 12:00:00 AM,13:10:08,359.65,59,30.46,99,335.26,9.0,06:08:00,18:35:00
1473030902,9/4/2016 12:00:00 AM,13:15:02,333.81,58,30.46,99,172.57,6.75,06:08:00,18:35:00
1473031208,9/4/2016 12:00:00 AM,13:20:08,300.37,57,30.46,98,39.29,11.25,06:08:00,18:35:00
1473031506,9/4/2016 12:00:00 AM,13:25:06,369.13,57,30.46,99,6.19,4.5,06:08:00,18:35:00
1473031806,9/4/2016 12:00:00 AM,13:30:06,450.37,57,30.46,99,76.89,3.37,06:08:00,18:35:00
1473032104,9/4/2016 12:00:00 AM,13:35:04,461.99,57,30.46,99,30.73,7.87,06:08:00,18:35:00
1473032405,9/4/2016 12:00:00 AM,13:40:05,393.56,56,30.46,99,358.92,7.87,06:08:00,18:35:00
1473032706,9/4/2016 12:00:00 AM,13:45:06,322.67,56,30.45,98,3.83,2.25,06:08:00,18:35:00
1473033009,9/4/2016 12:00:00 AM,13:50:09,300.03,57,30.45,100,35.39,7.87,06:08:00,18:35:00
1473033306,9/4/2016 12:00:00 AM,13:55:06,265.44,58,30.45,100,40.33,5.62,06:08:00,18:35:00
1473033604,9/4/2016 12:00:00 AM,14:00:04,284.82,58,30.45,100,27.85,9.0,06:08:00,18:35:00
1473033907,9/4/2016 12:00:00 AM,14:05:07,316.49,58,30.44,100,9.39,12.37,06:08:00,18:35:00
1473034208,9/4/2016 12:00:00 AM,14:10:08,274.43,58,30.44,100,358.37,6.75,06:08:00,18:35:00
1473034506,9/4/2016 12:00:00 AM,14:15:06,294.59,58,30.44,100,29.77,9.0,06:08:00,18:35:00
1473034811,9/4/2016 12:00:00 AM,14:20:11,289.49,58,30.44,101,42.02,7.87,06:08:00,18:35:00
1473035103,9/4/2016 12:00:00 AM,14:25:03,312.86,58,30.44,101,17.56,7.87,06:08:00,18:35:00
1473035406,9/4/2016 12:00:00 AM,14:30:06,342.44,58,30.44,101,44.65,9.0,06:08:00,18:35:00
1473035708,9/4/2016 12:00:00 AM,14:35:08,251.53,58,30.44,101,34.12,1.12,06:08:00,18:35:00
1473036005,9/4/2016 12:00:00 AM,14:40:05,279.7,57,30.44,101,41.64,7.87,06:08:00,18:35:00
1473036307,9/4/2016 12:00:00 AM,14:45:07,213.01,57,30.44,101,32.25,2.25,06:08:00,18:35:00
1473036604,9/4/2016 12:00:00 AM,14:50:04,284.65,58,30.44,101,15.43,5.62,06:08:00,18:35:00
1473036909,9/4/2016 12:00:00 AM,14:55:09,182.14,57,30.44,101,12.08,4.5,06:08:00,18:35:00
1473037206,9/4/2016 12:00:00 AM,15:00:06,70.39,57,30.43,101,105.83,10.12,06:08:00,18:35:00
1473037509,9/4/2016 12:00:00 AM,15:05:09,59.87,57,30.44,101,67.75,2.25,06:08:00,18:35:00
1473037803,9/4/2016 12:00:00 AM,15:10:03,62.21,57,30.43,101,107.01,4.5,06:08:00,18:35:00
1473038105,9/4/2016 12:00:00 AM,15:15:05,74.2,56,30.43,101,74.81,6.75,06:08:00,18:35:00
1473038405,9/4/2016 12:00:00 AM,15:20:05,46.86,56,30.43,101,89.22,9.0,06:08:00,18:35:00
1473038703,9/4/2016 12:00:00 AM,15:25:03,40.77,56,30.44,101,31.38,4.5,06:08:00,18:35:00
1473039006,9/4/2016 12:00:00 AM,15:30:06,39.23,56,30.44,101,65.72,4.5,06:08:00,18:35:00
1473039305,9/4/2016 12:00:00 AM,15:35:05,49.58,56,30.44,101,51.05,2.25,06:08:00,18:35:00
1473039605,9/4/2016 12:00:00 AM,15:40:05,64.01,56,30.43,101,100.03,12.37,06:08:00,18:35:00
1473039902,9/4/2016 12:00:00 AM,15:45:02,88.99,56,30.43,101,113.23,5.62,06:08:00,18:35:00
1473040504,9/4/2016 12:00:00 AM,15:55:04,82.05,55,30.43,101,103.27,4.5,06:08:00,18:35:00
1473040809,9/4/2016 12:00:00 AM,16:00:09,58.83,55,30.43,101,76.48,3.37,06:08:00,18:35:00
1473041104,9/4/2016 12:00:00 AM,16:05:04,58.33,55,30.44,101,44.66,10.12,06:08:00,18:35:00
1473041405,9/4/2016 12:00:00 AM,16:10:05,50.21,55,30.43,101,72.0,1.12,06:08:00,18:35:00
1473041703,9/4/2016 12:00:00 AM,16:15:03,46.66,55,30.44,101,127.65,4.5,06:08:00,18:35:00
1473042007,9/4/2016 12:00:00 AM,16:20:07,41.7,55,30.44,101,17.96,3.37,06:08:00,18:35:00
1473042307,9/4/2016 12:00:00 AM,16:25:07,50.6,55,30.44,101,80.41,2.25,06:08:00,18:35:00
1473042602,9/4/2016 12:00:00 AM,16:30:02,42.11,55,30.44,101,35.42,3.37,06:08:00,18:35:00
1473042905,9/4/2016 12:00:00 AM,16:35:05,39.71,55,30.44,101,93.12,3.37,06:08:00,18:35:00
1473043203,9/4/2016 12:00:00 AM,16:40:03,38.75,55,30.44,101,74.26,3.37,06:08:00,18:35:00
1473043506,9/4/2016 12:00:00 AM,16:45:06,58.74,54,30.44,101,70.85,4.5,06:08:00,18:35:00
1473043804,9/4/2016 12:00:00 AM,16:50:04,62.7,54,30.44,101,37.71,4.5,06:08:00,18:35:00
1473044103,9/4/2016 12:00:00 AM,16:55:03,45.33,54,30.44,101,76.28,4.5,06:08:00,18:35:00
1473044405,9/4/2016 12:00:00 AM,17:00:05,36.74,54,30.44,101,74.42,4.5,06:08:00,18:35:00
1473044702,9/4/2016 12:00:00 AM,17:05:02,27.42,54,30.44,101,124.62,1.12,06:08:00,18:35:00
1473045009,9/4/2016 12:00:00 AM,17:10:09,45.93,54,30.44,101,78.48,2.25,06:08:00,18:35:00
1473045307,9/4/2016 12:00:00 AM,17:15:07,50.08,54,30.44,101,106.47,5.62,06:08:00,18:35:00
1473045606,9/4/2016 12:00:00 AM,17:20:06,53.25,54,30.44,101,144.27,5.62,06:08:00,18:35:00
1473045905,9/4/2016 12:00:00 AM,17:25:05,53.76,54,30.44,101,146.7,1.12,06:08:00,18:35:00
1473046203,9/4/2016 12:00:00 AM,17:30:03,46.92,54,30.44,101,124.13,3.37,06:08:00,18:35:00
1473046508,9/4/2016 12:00:00 AM,17:35:08,39.49,54,30.44,101,126.26,4.5,06:08:00,18:35:00
1473046807,9/4/2016 12:00:00 AM,17:40:07,34.35,54,30.44,101,167.75,3.37,06:08:00,18:35:00
1473047118,9/4/2016 12:00:00 AM,17:45:18,35.23,54,30.44,101,157.74,2.25,06:08:00,18:35:00
1473047405,9/4/2016 12:00:00 AM,17:50:05,29.04,54,30.44,101,143.4,3.37,06:08:00,18:35:00
1473047703,9/4/2016 12:00:00 AM,17:55:03,22.19,54,30.44,101,152.34,4.5,06:08:00,18:35:00
1473048005,9/4/2016 12:00:00 AM,18:00:05,18.84,53,30.44,100,160.05,1.12,06:08:00,18:35:00
1473048307,9/4/2016 12:00:00 AM,18:05:07,16.18,53,30.44,98,73.69,2.25,06:08:00,18:35:00
1473048604,9/4/2016 12:00:00 AM,18:10:04,15.52,53,30.44,99,132.95,5.62,06:08:00,18:35:00
1473048904,9/4/2016 12:00:00 AM,18:15:04,23.74,53,30.44,97,119.15,3.37,06:08:00,18:35:00
1473049204,9/4/2016 12:00:00 AM,18:20:04,13.94,53,30.44,97,71.22,2.25,06:08:00,18:35:00
1473049503,9/4/2016 12:00:00 AM,18:25:03,11.07,53,30.43,97,132.95,5.62,06:08:00,18:35:00
1473049802,9/4/2016 12:00:00 AM,18:30:02,8.26,53,30.43,93,100.38,6.75,06:08:00,18:35:00
1473050108,9/4/2016 12:00:00 AM,18:35:08,6.05,53,30.44,89,152.26,5.62,06:08:00,18:35:00
1473050415,9/4/2016 12:00:00 AM,18:40:15,3.83,53,30.44,90,169.44,5.62,06:08:00,18:35:00
1473050705,9/4/2016 12:00:00 AM,18:45:05,2.78,53,30.44,90,152.12,4.5,06:08:00,18:35:00
1473051004,9/4/2016 12:00:00 AM,18:50:04,2.43,53,30.44,90,146.47,4.5,06:08:00,18:35:00
1473051302,9/4/2016 12:00:00 AM,18:55:02,2.23,53,30.44,89,152.23,2.25,06:08:00,18:35:00
1473051603,9/4/2016 12:00:00 AM,19:00:03,2.31,52,30.44,88,155.14,3.37,06:08:00,18:35:00
1473051906,9/4/2016 12:00:00 AM,19:05:06,2.35,52,30.44,82,125.16,4.5,06:08:00,18:35:00
1473052205,9/4/2016 12:00:00 AM,19:10:05,2.51,52,30.45,80,168.67,3.37,06:08:00,18:35:00
1473052506,9/4/2016 12:00:00 AM,19:15:06,2.36,53,30.45,83,115.43,3.37,06:08:00,18:35:00
1473052807,9/4/2016 12:00:00 AM,19:20:07,2.68,52,30.45,81,161.6,4.5,06:08:00,18:35:00
1473053115,9/4/2016 12:00:00 AM,19:25:15,2.87,52,30.45,81,139.36,1.12,06:08:00,18:35:00
1473053405,9/4/2016 12:00:00 AM,19:30:05,3.04,52,30.45,82,142.01,2.25,06:08:00,18:35:00
1473053712,9/4/2016 12:00:00 AM,19:35:12,2.97,52,30.45,83,172.64,5.62,06:08:00,18:35:00
1473054004,9/4/2016 12:00:00 AM,19:40:04,2.47,51,30.45,85,145.98,3.37,06:08:00,18:35:00
1473054302,9/4/2016 12:00:00 AM,19:45:02,2.54,51,30.45,85,186.43,6.75,06:08:00,18:35:00
1473054602,9/4/2016 12:00:00 AM,19:50:02,2.87,51,30.45,85,166.28,6.75,06:08:00,18:35:00
1473054908,9/4/2016 12:00:00 AM,19:55:08,2.88,51,30.45,84,186.55,6.75,06:08:00,18:35:00
1473055204,9/4/2016 12:00:00 AM,20:00:04,2.67,51,30.45,87,169.92,4.5,06:08:00,18:35:00
1473055505,9/4/2016 12:00:00 AM,20:05:05,2.67,51,30.45,87,129.53,2.25,06:08:00,18:35:00
1473055805,9/4/2016 12:00:00 AM,20:10:05,2.43,51,30.46,86,173.24,3.37,06:08:00,18:35:00
1473056108,9/4/2016 12:00:00 AM,20:15:08,2.46,50,30.46,86,162.73,2.25,06:08:00,18:35:00
1473056404,9/4/2016 12:00:00 AM,20:20:04,2.35,50,30.46,88,161.09,3.37,06:08:00,18:35:00
1473056705,9/4/2016 12:00:00 AM,20:25:05,2.18,50,30.46,88,148.53,5.62,06:08:00,18:35:00
1473057004,9/4/2016 12:00:00 AM,20:30:04,2.04,50,30.46,89,174.21,4.5,06:08:00,18:35:00
1473057307,9/4/2016 12:00:00 AM,20:35:07,2.07,51,30.46,89,156.84,4.5,06:08:00,18:35:00
1473057610,9/4/2016 12:00:00 AM,20:40:10,2.25,51,30.47,89,119.0,5.62,06:08:00,18:35:00
1473057909,9/4/2016 12:00:00 AM,20:45:09,2.21,51,30.47,91,170.87,2.25,06:08:00,18:35:00
1473058212,9/4/2016 12:00:00 AM,20:50:12,1.97,51,30.47,90,156.32,5.62,06:08:00,18:35:00
1473058504,9/4/2016 12:00:00 AM,20:55:04,2.22,51,30.47,91,154.38,7.87,06:08:00,18:35:00
1473058803,9/4/2016 12:00:00 AM,21:00:03,2.1,50,30.47,92,173.56,6.75,06:08:00,18:35:00
1473059108,9/4/2016 12:00:00 AM,21:05:08,2.01,50,30.47,92,148.96,6.75,06:08:00,18:35:00
1473059407,9/4/2016 12:00:00 AM,21:10:07,1.71,50,30.47,93,176.6,3.37,06:08:00,18:35:00
1473059709,9/4/2016 12:00:00 AM,21:15:09,1.89,50,30.47,93,165.33,3.37,06:08:00,18:35:00
1473060002,9/4/2016 12:00:00 AM,21:20:02,3.44,50,30.47,93,171.01,6.75,06:08:00,18:35:00
1473060302,9/4/2016 12:00:00 AM,21:25:02,3.33,50,30.47,93,161.12,6.75,06:08:00,18:35:00
1473060603,9/4/2016 12:00:00 AM,21:30:03,2.81,50,30.47,93,163.36,4.5,06:08:00,18:35:00
1473060905,9/4/2016 12:00:00 AM,21:35:05,2.62,50,30.47,94,165.24,3.37,06:08:00,18:35:00
1473061206,9/4/2016 12:00:00 AM,21:40:06,3.33,50,30.47,94,160.98,3.37,06:08:00,18:35:00
1473061505,9/4/2016 12:00:00 AM,21:45:05,3.04,50,30.47,94,132.12,3.37,06:08:00,18:35:00
1473061804,9/4/2016 12:00:00 AM,21:50:04,3.36,50,30.46,95,168.33,2.25,06:08:00,18:35:00
1473062106,9/4/2016 12:00:00 AM,21:55:06,2.54,50,30.46,96,165.2,3.37,06:08:00,18:35:00
1473062402,9/4/2016 12:00:00 AM,22:00:02,2.08,50,30.46,96,143.19,6.75,06:08:00,18:35:00
1473062704,9/4/2016 12:00:00 AM,22:05:04,2.73,50,30.46,96,200.96,5.62,06:08:00,18:35:00
1473063005,9/4/2016 12:00:00 AM,22:10:05,2.67,50,30.46,97,165.98,5.62,06:08:00,18:35:00
1473063304,9/4/2016 12:00:00 AM,22:15:04,2.1,49,30.46,97,164.81,4.5,06:08:00,18:35:00
1473063602,9/4/2016 12:00:00 AM,22:20:02,2.79,49,30.46,97,161.53,6.75,06:08:00,18:35:00
1473063902,9/4/2016 12:00:00 AM,22:25:02,2.54,49,30.46,96,158.06,5.62,06:08:00,18:35:00
1473064205,9/4/2016 12:00:00 AM,22:30:05,2.99,49,30.46,97,158.59,5.62,06:08:00,18:35:00
1473064502,9/4/2016 12:00:00 AM,22:35:02,2.46,49,30.46,97,162.33,6.75,06:08:00,18:35:00
1473064804,9/4/2016 12:00:00 AM,22:40:04,2.59,49,30.46,97,163.72,4.5,06:08:00,18:35:00
1473065103,9/4/2016 12:00:00 AM,22:45:03,2.23,49,30.46,97,175.43,6.75,06:08:00,18:35:00
1473065404,9/4/2016 12:00:00 AM,22:50:04,2.03,49,30.46,96,147.53,6.75,06:08:00,18:35:00
1473065702,9/4/2016 12:00:00 AM,22:55:02,2.3,49,30.46,96,182.15,6.75,06:08:00,18:35:00
1473066005,9/4/2016 12:00:00 AM,23:00:05,2.32,48,30.45,95,168.61,6.75,06:08:00,18:35:00
1473066305,9/4/2016 12:00:00 AM,23:05:05,3.59,48,30.45,95,166.64,6.75,06:08:00,18:35:00
1473066610,9/4/2016 12:00:00 AM,23:10:10,3.42,48,30.45,92,183.94,5.62,06:08:00,18:35:00
1473066907,9/4/2016 12:00:00 AM,23:15:07,3.04,48,30.45,90,177.83,3.37,06:08:00,18:35:00
1473067205,9/4/2016 12:00:00 AM,23:20:05,2.8,48,30.45,90,189.44,7.87,06:08:00,18:35:00
1473067504,9/4/2016 12:00:00 AM,23:25:04,2.58,48,30.45,86,196.13,6.75,06:08:00,18:35:00
1473067806,9/4/2016 12:00:00 AM,23:30:06,2.41,48,30.45,86,195.06,6.75,06:08:00,18:35:00
1473068108,9/4/2016 12:00:00 AM,23:35:08,2.17,48,30.45,85,192.91,7.87,06:08:00,18:35:00
1473068407,9/4/2016 12:00:00 AM,23:40:07,2.14,49,30.45,83,190.69,6.75,06:08:00,18:35:00
1473068702,9/4/2016 12:00:00 AM,23:45:02,2.2,49,30.44,82,186.72,5.62,06:08:00,18:35:00
1473069009,9/4/2016 12:00:00 AM,23:50:09,1.87,49,30.44,82,177.67,6.75,06:08:00,18:35:00
1473069305,9/4/2016 12:00:00 AM,23:55:05,3.22,48,30.44,81,171.42,4.5,06:08:00,18:35:00
1473069605,9/5/2016 12:00:00 AM,00:00:05,3.03,48,30.44,78,157.17,3.37,06:08:00,18:35:00
1473069904,9/5/2016 12:00:00 AM,00:05:04,2.55,48,30.44,79,168.91,5.62,06:08:00,18:35:00
1473070803,9/5/2016 12:00:00 AM,00:20:03,2.27,48,30.44,81,159.6,3.37,06:08:00,18:35:00
1473071102,9/5/2016 12:00:00 AM,00:25:02,2.41,47,30.44,82,159.24,5.62,06:08:00,18:35:00
1473072307,9/5/2016 12:00:00 AM,00:45:07,2.13,47,30.44,85,176.42,5.62,06:08:00,18:35:00
1473072602,9/5/2016 12:00:00 AM,00:50:02,2.55,47,30.44,87,173.66,5.62,06:08:00,18:35:00
1473072904,9/5/2016 12:00:00 AM,00:55:04,2.82,47,30.44,87,181.74,5.62,06:08:00,18:35:00
1473073202,9/5/2016 12:00:00 AM,01:00:02,3.19,47,30.44,89,184.26,4.5,06:08:00,18:35:00
1473073506,9/5/2016 12:00:00 AM,01:05:06,3.0,46,30.44,91,177.53,5.62,06:08:00,18:35:00
1473073812,9/5/2016 12:00:00 AM,01:10:12,2.71,46,30.44,91,184.54,5.62,06:08:00,18:35:00
1473074104,9/5/2016 12:00:00 AM,01:15:04,2.42,46,30.43,92,183.89,6.75,06:08:00,18:35:00
1473074406,9/5/2016 12:00:00 AM,01:20:06,2.25,46,30.43,91,177.39,6.75,06:08:00,18:35:00
1473074706,9/5/2016 12:00:00 AM,01:25:06,1.91,46,30.43,90,170.21,4.5,06:08:00,18:35:00
1473075004,9/5/2016 12:00:00 AM,01:30:04,1.78,46,30.43,90,178.58,5.62,06:08:00,18:35:00
1473075307,9/5/2016 12:00:00 AM,01:35:07,1.86,46,30.43,91,178.28,5.62,06:08:00,18:35:00
1473075605,9/5/2016 12:00:00 AM,01:40:05,1.92,46,30.43,91,176.15,4.5,06:08:00,18:35:00
1473075905,9/5/2016 12:00:00 AM,01:45:05,1.92,46,30.42,89,171.73,5.62,06:08:00,18:35:00
1473076207,9/5/2016 12:00:00 AM,01:50:07,1.89,46,30.42,88,181.22,6.75,06:08:00,18:35:00
1473076506,9/5/2016 12:00:00 AM,01:55:06,1.81,46,30.42,87,178.57,6.75,06:08:00,18:35:00
1473076806,9/5/2016 12:00:00 AM,02:00:06,2.08,46,30.42,88,176.78,5.62,06:08:00,18:35:00
1473077107,9/5/2016 12:00:00 AM,02:05:07,2.07,46,30.42,88,175.67,4.5,06:08:00,18:35:00
1473077404,9/5/2016 12:00:00 AM,02:10:04,2.04,46,30.42,85,166.67,6.75,06:08:00,18:35:00
1473077704,9/5/2016 12:00:00 AM,02:15:04,1.98,46,30.42,84,175.01,6.75,06:08:00,18:35:00
1473078005,9/5/2016 12:00:00 AM,02:20:05,2.05,46,30.42,85,173.41,3.37,06:08:00,18:35:00
1473078302,9/5/2016 12:00:00 AM,02:25:02,2.07,46,30.42,82,174.89,5.62,06:08:00,18:35:00
1473078604,9/5/2016 12:00:00 AM,02:30:04,1.94,46,30.42,82,179.0,5.62,06:08:00,18:35:00
1473078904,9/5/2016 12:00:00 AM,02:35:04,1.85,46,30.41,83,178.51,7.87,06:08:00,18:35:00
1473079204,9/5/2016 12:00:00 AM,02:40:04,2.56,46,30.41,81,177.72,5.62,06:08:00,18:35:00
1473079506,9/5/2016 12:00:00 AM,02:45:06,2.44,46,30.41,82,187.94,6.75,06:08:00,18:35:00
1473079805,9/5/2016 12:00:00 AM,02:50:05,1.93,46,30.41,80,192.87,6.75,06:08:00,18:35:00
1473080106,9/5/2016 12:00:00 AM,02:55:06,1.79,46,30.41,78,192.88,6.75,06:08:00,18:35:00
1473080405,9/5/2016 12:00:00 AM,03:00:05,1.79,46,30.41,78,192.14,7.87,06:08:00,18:35:00
1473080704,9/5/2016 12:00:00 AM,03:05:04,1.8,47,30.41,79,193.19,6.75,06:08:00,18:35:00
1473081004,9/5/2016 12:00:00 AM,03:10:04,2.15,47,30.41,76,193.35,7.87,06:08:00,18:35:00
1473081305,9/5/2016 12:00:00 AM,03:15:05,2.05,47,30.41,75,171.44,6.75,06:08:00,18:35:00
1473081602,9/5/2016 12:00:00 AM,03:20:02,1.99,47,30.41,73,169.38,6.75,06:08:00,18:35:00
1473081912,9/5/2016 12:00:00 AM,03:25:12,1.96,47,30.41,70,176.95,0.0,06:08:00,18:35:00
1473082204,9/5/2016 12:00:00 AM,03:30:04,2.34,48,30.41,75,176.96,3.37,06:08:00,18:35:00
1473082507,9/5/2016 12:00:00 AM,03:35:07,2.05,49,30.41,74,181.05,4.5,06:08:00,18:35:00
1473082806,9/5/2016 12:00:00 AM,03:40:06,1.95,48,30.41,75,185.89,4.5,06:08:00,18:35:00
1473083104,9/5/2016 12:00:00 AM,03:45:04,1.87,48,30.4,76,176.45,5.62,06:08:00,18:35:00
1473083408,9/5/2016 12:00:00 AM,03:50:08,2.18,47,30.4,77,190.64,6.75,06:08:00,18:35:00
1473083706,9/5/2016 12:00:00 AM,03:55:06,2.22,47,30.4,76,179.23,5.62,06:08:00,18:35:00
1473084010,9/5/2016 12:00:00 AM,04:00:10,3.14,46,30.4,74,174.22,7.87,06:08:00,18:35:00
1473084306,9/5/2016 12:00:00 AM,04:05:06,3.37,47,30.4,74,176.93,7.87,06:08:00,18:35:00
1473084605,9/5/2016 12:00:00 AM,04:10:05,2.7,47,30.4,72,171.96,4.5,06:08:00,18:35:00
1473084904,9/5/2016 12:00:00 AM,04:15:04,2.17,47,30.4,70,171.7,4.5,06:08:00,18:35:00
1473085207,9/5/2016 12:00:00 AM,04:20:07,1.85,47,30.4,73,191.63,2.25,06:08:00,18:35:00
1473085505,9/5/2016 12:00:00 AM,04:25:05,1.71,47,30.4,72,176.76,3.37,06:08:00,18:35:00
1473085808,9/5/2016 12:00:00 AM,04:30:08,1.66,47,30.4,73,168.06,5.62,06:08:00,18:35:00
1473086107,9/5/2016 12:00:00 AM,04:35:07,1.5,47,30.4,75,170.74,9.0,06:08:00,18:35:00
1473086402,9/5/2016 12:00:00 AM,04:40:02,1.51,46,30.4,74,177.01,7.87,06:08:00,18:35:00
1473086703,9/5/2016 12:00:00 AM,04:45:03,1.86,47,30.4,73,175.78,9.0,06:08:00,18:35:00
1473087007,9/5/2016 12:00:00 AM,04:50:07,1.54,47,30.4,75,175.92,9.0,06:08:00,18:35:00
1473087304,9/5/2016 12:00:00 AM,04:55:04,1.58,47,30.4,76,175.23,9.0,06:08:00,18:35:00
1473087602,9/5/2016 12:00:00 AM,05:00:02,2.01,46,30.4,75,178.48,10.12,06:08:00,18:35:00
1473087904,9/5/2016 12:00:00 AM,05:05:04,1.53,46,30.4,75,177.74,10.12,06:08:00,18:35:00
1473088208,9/5/2016 12:00:00 AM,05:10:08,1.65,47,30.4,74,175.93,9.0,06:08:00,18:35:00
1473088505,9/5/2016 12:00:00 AM,05:15:05,1.79,46,30.4,74,172.79,7.87,06:08:00,18:35:00
1473088806,9/5/2016 12:00:00 AM,05:20:06,1.7,47,30.4,73,170.46,9.0,06:08:00,18:35:00
1473089111,9/5/2016 12:00:00 AM,05:25:11,2.69,47,30.4,73,179.01,7.87,06:08:00,18:35:00
1473089407,9/5/2016 12:00:00 AM,05:30:07,2.65,47,30.4,72,181.17,6.75,06:08:00,18:35:00
1473089705,9/5/2016 12:00:00 AM,05:35:05,1.66,47,30.4,72,183.75,9.0,06:08:00,18:35:00
1473090009,9/5/2016 12:00:00 AM,05:40:09,1.66,47,30.4,71,184.29,6.75,06:08:00,18:35:00
1473090304,9/5/2016 12:00:00 AM,05:45:04,2.36,47,30.4,71,187.66,6.75,06:08:00,18:35:00
1473090606,9/5/2016 12:00:00 AM,05:50:06,1.97,47,30.41,70,188.84,6.75,06:08:00,18:35:00
1473090905,9/5/2016 12:00:00 AM,05:55:05,2.45,47,30.41,64,154.25,2.25,06:08:00,18:35:00
1473091203,9/5/2016 12:00:00 AM,06:00:03,4.14,47,30.41,71,182.2,4.5,06:08:00,18:35:00
1473091502,9/5/2016 12:00:00 AM,06:05:02,5.84,47,30.41,71,186.42,6.75,06:08:00,18:35:00
1473091806,9/5/2016 12:00:00 AM,06:10:06,7.38,47,30.41,71,188.22,4.5,06:08:00,18:35:00
1473092104,9/5/2016 12:00:00 AM,06:15:04,9.63,46,30.41,72,190.78,7.87,06:08:00,18:35:00
1473092403,9/5/2016 12:00:00 AM,06:20:03,11.91,47,30.41,73,194.77,6.75,06:08:00,18:35:00
1473092705,9/5/2016 12:00:00 AM,06:25:05,13.76,47,30.41,74,208.73,4.5,06:08:00,18:35:00
1473093004,9/5/2016 12:00:00 AM,06:30:04,15.33,47,30.41,74,217.79,5.62,06:08:00,18:35:00
1473093304,9/5/2016 12:00:00 AM,06:35:04,17.24,47,30.41,74,200.36,5.62,06:08:00,18:35:00
1473093603,9/5/2016 12:00:00 AM,06:40:03,18.38,47,30.42,75,208.96,5.62,06:08:00,18:35:00
1473093904,9/5/2016 12:00:00 AM,06:45:04,19.1,47,30.42,79,205.13,5.62,06:08:00,18:35:00
1473094204,9/5/2016 12:00:00 AM,06:50:04,20.34,47,30.42,80,211.61,5.62,06:08:00,18:35:00
1473094504,9/5/2016 12:00:00 AM,06:55:04,64.36,47,30.42,82,234.68,6.75,06:08:00,18:35:00
1473094804,9/5/2016 12:00:00 AM,07:00:04,157.52,48,30.42,81,222.97,7.87,06:08:00,18:35:00
1473095106,9/5/2016 12:00:00 AM,07:05:06,184.38,49,30.42,80,220.49,7.87,06:08:00,18:35:00
1473095405,9/5/2016 12:00:00 AM,07:10:05,212.48,50,30.42,80,221.36,5.62,06:08:00,18:35:00
1473095704,9/5/2016 12:00:00 AM,07:15:04,241.12,50,30.42,76,232.91,5.62,06:08:00,18:35:00
1473096004,9/5/2016 12:00:00 AM,07:20:04,268.54,52,30.42,74,230.21,7.87,06:08:00,18:35:00
1473096309,9/5/2016 12:00:00 AM,07:25:09,295.29,52,30.42,78,228.7,5.62,06:08:00,18:35:00
1473096611,9/5/2016 12:00:00 AM,07:30:11,318.11,53,30.42,80,228.4,5.62,06:08:00,18:35:00
